,log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
4324,391490169,0,100662,5,2,16,130,5,17,8,37,201,2316,4,22531,12160,10,1369,5,17,1,346,36,24,10.0,32414^20883^33764^30212^10625,1195^1613^1149^1036^1795,190^208^199^162^152,24107,1218,173,202206030953,65^98^57^114^191,0,17
4325,943858912,1,101103,7,2,29,337,3,32,2,25,334,2438,3,35521,16267,7,1005,4,16,1,284,41,24,10.0,24653^20191^27418^26163^14199,1913^1356^1982^1340^1216,309^240^162^350^312,24107,1218,173,202206031054,98^65^220^98^7,7,17
4326,147989842,0,100319,7,2,34,127,2,18,4,12,158,2377,7,27135,17284,8,1762,4,19,1,366,44,14,10.0,22983^33167^15603,1373^1482^1888,190^367^152^168^309,15684^26873^20049^24330^15472,1218,173,202206031036,0,8,17
4327,266641555,0,100407,7,2,33,340,4,34,7,26,222,1920,7,21932,13851,8,1256,4,19,1,344,20,24,10.0,25449^16688^22280^30010^30212,1723^1830^1698^1963^1795,306^162^114^152^344,24107,1218,173,202206030749,157^16^39^173^112,0,17
4328,586098314,0,101501,6,2,20,401,4,33,2,13,195,2556,7,22763,11352,10,1593,5,18,1,305,27,19,10.0,20119^31155^34954^23621^20429,1244^1633^1058^2078^1367,141^168,24107,1218,173,202206030443,98^10^140^98^173,7,17
4329,974955580,0,100376,7,2,15,321,5,25,5,26,263,1459,7,18326,22548,5,1430,4,25,1,171,50,18,10.0,15764,1942,198^321^114^312^106,24107,1218,173,202206031171,171^27^27^168^25,9,17
4330,623304573,0,100299,5,2,35,284,5,29,8,26,294,2524,7,12863,11204,8,1191,4,14,1,165,51,14,10.0,19771^15661^30907^16661^17440,1230^1169^1518^1036^1244,198^321^114^312^106,24107,1218,173,202206030097,168^216^177^134^78,3,17
4331,258654799,0,101371,2,2,33,440,4,21,8,30,116,2432,7,18819,19898,10,1140,5,68,1,208,28,18,10.0,10463^29524^36326^29694^29267,1444^1804^1173^1036,162^174^372^309^114,24107,1218,173,202206031013,39^3^220^128^16,5,17
4332,431201801,0,100997,6,2,33,162,4,34,7,22,190,2034,7,13440,19788,3,1907,5,20,1,199,27,17,10.0,34510^31470^23008^21959^14946,1230^1169^1518^1036^1244,325^327,24107,1218,173,202206031957,157^39^192^199^44,9,17
4333,425631647,0,100681,8,2,18,367,2,30,6,30,164,1781,7,25250,20492,8,1166,4,13,1,252,45,15,0.0,34515^29448^32895^10769^32842,1653^1227^1036^2017,162^306,24107,1218,173,202206031664,65^173^171^168^56,7,17
4334,922279338,0,100560,8,2,19,166,5,31,4,26,161,2032,7,31743,20099,8,1858,5,13,1,209,38,17,10.0,24057,1692^1037,293,24368,1218,173,202206030426,65^98^57^114^191,8,15
4335,742026239,0,101164,7,4,15,267,2,27,6,30,169,2101,7,13081,12147,10,1302,5,39,1,140,28,20,10.0,32414^20883^33764^30212^10625,1875^1236^1518^1304^1830,336^168,24107,1218,173,202206029705,177^142^211^215^57,9,17
4336,748507267,0,101506,3,3,32,172,4,27,2,14,234,1865,7,28413,20476,8,1305,4,13,1,307,34,30,10.0,24495^21172^17926^12566^11144,1005^1582^1311^1220,190^336^312^321^162,24107,1218,173,202206030578,173^16^116^96^199,7,16
4337,486300378,0,101572,8,2,13,369,5,13,8,30,209,1772,7,34082,11719,10,1332,4,25,1,118,51,16,10.0,24075^24498^17926^30426^32776,1041^1106^1032^1611^1392,190^336^312^321^162,24107,1218,173,202206030674,173^16^116^96^199,9,17
4338,674065094,0,100650,8,2,20,111,5,27,5,22,304,1222,6,36205,15868,10,1155,4,32,1,355,36,15,10.0,28588,1036^1023^1535^1730^1236,198^162,24107,1218,173,202206030302,98^98^78^206^57,9,17
4339,204769877,0,100746,3,2,14,327,3,14,5,25,222,1821,7,18218,22899,8,1689,4,62,1,265,26,24,10.0,24998^24627,1633^1041^1119^1392^1831,190^208^199^162^152,24107,1218,173,202206031317,65^98^57^114^191,4,17
4340,545136987,0,100204,3,2,17,327,4,12,6,36,314,1301,7,25063,10812,10,2053,5,13,1,113,23,15,10.0,19771^15661^30907^16661^17440,1636^1044^1692^1302^1482,293,24107,1218,173,202206030794,219^112^199^112^168,5,17
4341,937312531,0,101534,8,2,20,184,5,23,3,28,285,1180,7,35062,20962,3,1591,3,23,1,151,34,18,0.0,24075^24498^17926^30426^32776,2035^1690^1036^1502^1669,304^162^321^190,24107,1218,173,202206031030,173^16^116^96^199,6,17
4342,677895937,0,100635,8,4,35,394,5,25,7,29,153,1967,7,24500,23125,3,1583,4,14,1,143,27,16,10.0,20974^15666^32675^26463,1730,152^325^162^176^250,24107,1218,173,202206030907,65^98^98^201^78,6,17
4343,803153292,0,101240,5,2,13,107,2,12,6,35,214,1494,7,15765,21791,8,2052,4,43,1,333,38,23,10.0,15519^34597^18874^14945^15801,1005^1478^1173^1134^1741,257^176,24107,1218,173,202206030818,88^140^207^176^15,7,17
4344,656055322,0,100488,5,2,33,361,2,30,8,34,202,1529,7,12885,14619,3,1171,4,47,1,221,31,29,10.0,18800^33380^22139^34426^15999,1636^1044^1692^1302^1482,168^321^367^349^250,24107,1218,173,202206030378,78^51^96^117^178,0,17
4345,672003872,0,101508,7,2,18,184,2,25,2,21,159,1905,4,19886,16209,8,1978,5,41,1,123,40,16,10.0,17020^16176^18917^15519^16502,1363^1613^1664^1373^1177,190^336^312^321^162,24107,1218,173,202206030523,168^112,7,17
4346,329165789,0,100936,7,2,30,366,4,31,3,20,117,2244,3,13073,20654,10,1231,5,56,1,335,36,14,10.0,22141^31996^10445^35730^29996,1056^2035^1235^2066^1343,309^343^162^199^152,24107,1218,173,202206030404,39^16^128^143^98,7,17
4347,585809663,0,101085,8,2,23,278,4,13,8,24,184,2398,4,14765,11163,8,1154,3,63,1,103,38,20,0.0,10807^24608^20119^14384^30824,1112^1373^1719^1633^1340,344^309^197^198^190,24107,1218,173,202206030338,195^112^153^116^119,9,17
4348,731423712,0,100015,5,2,41,157,2,13,6,31,344,1853,7,33140,20509,10,1792,3,14,1,132,31,19,0.0,14737^25802^32492^13240^33873,1126^1037^1730^1719^1382,305^327^344^317^301,24107,1218,173,202206031463,16^173^168^151^65,8,17
4349,395771022,0,100921,6,2,36,346,2,22,3,18,252,2139,4,10883,16854,5,1044,4,62,1,352,38,21,10.0,24760,1477^1973^1060^1923^1005,114^298^152^162^168,24107,1218,173,202206030329,62^173^86^17^199,4,17
4350,856828138,0,100653,5,2,27,315,4,27,6,33,327,1659,7,11107,16539,5,1478,4,15,1,292,17,20,10.0,17580^20807^31686^32284^15203,1653^1227^1036^2017,190^174,24107,1218,173,202206030831,94^86^111^119^112,0,17
4351,426741776,0,100027,8,2,18,308,3,34,2,20,252,2119,4,11369,23164,10,1032,5,26,1,180,35,15,0.0,14737^25802^32492^13240^33873,1036,293,24107,1218,173,202206031079,16^173^168^151^65,9,17
4352,261989146,0,100337,4,4,18,123,5,16,3,21,165,2302,3,33624,17255,8,1044,3,14,1,127,40,14,10.0,14748^35040^34315^26095,1373^1482^1888,198^321^114^312^106,24107,1218,173,202206030274,168^216^177^134^78,6,16
4353,46665312,0,100777,7,4,25,439,2,33,3,18,267,2162,4,35250,15290,2,1837,5,14,1,360,39,14,10.0,35176^18047^33264^29073^35465,1903^1892^1466^1014^1537,190^312^162^114,24107,1218,173,202206030521,194^86^112^119^114,4,16
4354,515009793,0,100712,8,2,40,293,4,34,8,16,247,2478,7,35859,20777,8,1314,4,62,1,320,20,18,0.0,19051^16307,2035^1187^1898,312^152^344,24368,1511^1369^1216,173,202206031404,98^98^44^104^112,9,17
4355,495007764,0,101088,3,2,30,293,2,34,7,22,330,1904,3,32742,14000,8,1051,5,63,1,115,35,19,10.0,28290^32667^32879^31705^25770,1028^1380^1597,162^196,24107,1218,173,202206030195,88^140^207^176^15,4,17
4356,67480055,0,100522,3,4,25,330,2,16,8,20,159,1648,6,29343,22736,8,1337,5,23,1,357,28,14,10.0,34999^21493^20284^10873^30172,2066^1036^1898,152^305^162^367^190,24107,1218,173,202206030289,65^98^98^201^78,7,16
4357,862110658,0,100364,8,3,31,159,2,33,7,15,309,1280,4,31904,21697,10,1589,3,43,1,343,13,19,10.0,11623^13391^22937^15355^12298,1837,198^321^114^312^106,24107,1218,173,202206031437,86^169,9,11
4358,128824122,0,101054,6,2,21,151,2,26,8,34,250,1089,4,23911,21177,8,1884,5,14,1,124,26,19,10.0,34455^24498^25460^22250,1794,309^162^312^190,24107,1218,173,202206029949,78^98^199^57^117,9,17
4359,966500180,0,100052,3,2,14,259,2,17,7,22,182,2065,7,13379,16376,8,1346,4,25,1,202,22,19,0.0,14737^25802^32492^13240^33873,1036^1220^1112^1511^1126,312^280^162^305^367,24107,1218,173,202206030039,16^173^168^151^65,9,17
4360,733880260,0,100309,3,4,41,414,3,12,5,20,152,2354,3,33185,10557,8,1818,5,31,1,331,39,16,10.0,35176^18047^33264^29073^35465,2035^1296^1535^1060^1291,293,24107,1343^1795,173,202206030993,65^0^220^65^84,9,17
4361,991298983,0,100623,3,2,20,246,2,13,6,33,168,2553,7,12657,22676,10,1731,3,31,1,212,18,15,10.0,34515^29448^32895^10769^32842,1690^1537^1964^1573,198^162,24107,1218,173,202206030312,78^98^112^98^44,9,17
4362,986505571,0,101262,3,2,14,107,3,15,8,27,125,1402,7,30080,12104,8,1950,4,52,1,103,41,20,10.0,25449^18763^22937^34419^35772,1863^1036^1887^1007^1426,350^162^190^317^309,24107,1218,173,202206030730,65^112^10^44^219,0,16
4363,354730052,0,100141,8,2,18,330,2,30,8,27,331,2138,7,31780,13987,10,1020,3,16,1,319,41,16,10.0,15764,1342^1106^2035,190^325^257,24107,1218,173,202206030723,0,9,17
4364,670327928,0,100854,8,2,16,139,5,16,7,27,119,2420,3,35948,22240,5,1268,5,13,1,306,45,14,10.0,28290^21493,1023^1830^1036^2035^2066,198^162,24107,1218,173,202206031319,65^98^57^114^191,6,17
4365,97076678,0,100817,8,2,34,167,2,27,3,25,178,2036,7,36070,22341,10,1744,5,13,1,156,31,28,10.0,22130^24608^11811^19352^29226,1968^1023^1899,111^162,24107,1218,173,202206030522,96^171^206^172^57,6,17
4366,540454002,0,100162,6,2,21,139,3,18,6,29,344,1984,7,28150,21175,5,1232,3,40,1,117,16,20,0.0,28658^13588^34515^34815^32143,1837^1005^1112^2066^1491,162^257,24107,1218,173,202206030703,199^169^119^147^86,7,17
4367,857204397,0,100979,5,4,34,198,2,31,7,18,292,1455,7,23727,15268,8,1735,3,68,1,135,29,24,10.0,22130^24608^11811^19352^29226,1112^1466^1597^1690^1345,190^186^306^114^372,24107,1218,173,202206030656,173^0^86^86^0,9,17
4368,151756947,0,101281,2,4,18,183,2,21,3,26,249,1183,7,28921,22169,3,1896,3,66,1,286,18,15,0.0,11434^31342^23565^35828^15203,1740^2056^1245^1964^1031,212^190^301^132^306,24107,1218,173,202206030508,39^71,5,17
4369,348948924,0,100161,3,2,27,158,2,27,8,25,136,2440,7,35437,20164,8,1756,4,16,1,221,40,15,10.0,15764,1858,306^162^114^152^344,24107,1218,173,202206030336,216^206^59^27^112,9,16
4370,783032113,0,100826,8,4,31,237,2,24,5,30,324,2177,4,20670,10041,10,1511,3,47,1,126,29,16,10.0,20974^15666^32675^26463,1034^1236^1173,162^321^280,24107,1218,173,202206031408,216^168^173^112^150,9,17
4371,738705857,0,100123,3,2,20,133,2,12,6,32,294,1716,7,30937,12158,7,2017,4,23,1,169,15,18,10.0,17421^12384^28148,1036^1356^1690^1546^1380,293,24107,1218,173,202206031733,57^98^22^98^112,4,17
4372,775886330,0,101089,9,4,14,115,3,34,7,17,138,1926,3,30714,10234,10,1078,3,21,1,212,24,28,10.0,25770^19700^28379^10619^25170,1613^1557^1910^1524^1899,312^367^168^344^152,24107,1218,173,202206031339,173^142,9,16
4373,893869954,0,101288,8,3,45,362,2,33,2,15,118,2302,7,19302,21471,8,1254,5,16,1,341,23,25,10.0,17690^22272^23241^14658^29853,1518,111^162,24107,1218,181,202206030675,168^112^112^3^205,9,17
4374,854028768,0,100628,2,2,14,261,2,33,8,25,259,1912,7,15268,17069,5,2046,3,29,1,103,23,17,10.0,25318^32409^12569^34458^10445,1892^1955^1499^1828^1795,168^312^309^344,24107,1218,173,202206030935,169^38^98^111^219,2,17
4375,52593146,0,100469,7,2,21,148,3,30,3,20,306,2350,4,36183,15140,8,1611,5,40,1,147,43,14,10.0,19771^15661^30907^16661^17440,1532^1392^1023^1795^1696,186^162^301,24107,1218,173,202206031084,98^27^78^199^168,4,17
4376,965669659,1,101043,7,2,20,315,5,28,7,25,258,2142,7,21439,13634,10,1013,5,24,1,362,23,14,10.0,27741^28511^34078^23554^34493,1097^1899^1964,111^162,24107,1023^1380,173,202206030556,65^65^98^66^151,9,17
4377,260231737,0,101054,6,4,43,128,2,25,4,23,172,1788,7,36254,11937,8,1215,4,56,1,213,32,20,10.0,23266^25445^28290^11125,1653^1227^1036^2017,190^350^344^162^132,24107,1218,173,202206032126,128^98^98^168^44,0,17
4378,483900398,0,100066,2,4,33,388,4,32,2,28,312,1555,4,18509,12374,8,1348,4,65,1,167,33,15,10.0,14737^25802^32492^13240^33873,1112^1245^1354^1637^1499,305^327^344^317^301,15684^26873^20049^24330^15472,1218,173,202206031000,171^65^199^186^112,4,17
4379,141624832,0,100832,7,2,40,204,5,19,6,33,137,1951,7,21898,13863,10,1975,4,64,1,156,52,19,10.0,22651^29524^26153^30993^24066,2066^1330^1837^1968^1187,301^121^246^312^114,24107,1218,173,202206030391,78^0^98^88^98,8,17
4380,399351699,0,100986,7,2,13,147,2,16,6,31,164,2220,7,24216,13661,6,1526,4,38,1,133,50,16,10.0,31451^26873,1898^1036^1690^1114^1423,332^212^325^312^114,24107,1218,173,202206032065,171^98^98^199^183,9,17
4381,585240308,0,101257,5,2,30,154,3,34,6,33,182,2229,7,36344,14380,8,1817,4,14,1,290,39,20,10.0,20725,1112^1373^1719^1633^1340,344^114^257^321^152,24107,1218,173,202206029954,168^109^63^172^81,0,11
4382,76143041,0,100696,7,2,18,116,2,27,3,22,162,1578,7,10688,10744,10,1228,5,30,1,353,15,16,10.0,19379^14658^35034^26452^16402,1034^1236^1173,145^267,24107,1218,173,202206030460,195^168^98^98^128,7,17
4383,747022828,0,100835,4,2,16,215,3,33,8,24,202,1692,7,13448,17497,10,1424,5,13,1,189,47,15,10.0,27741^28511^34078^23554^34493,1863^1036^1887^1007^1426,285^181^152,24107,1218,173,202206030882,195^171^128^109,7,17
4384,368635727,0,101029,7,3,25,391,3,20,5,15,196,1622,3,10664,12783,3,1880,5,13,1,271,23,22,0.0,23918^35565^23183^17535^33535,1195^1613^1149^1036^1795,212^190^301^132^306,24107,1218,173,202206030244,168^216^98^57^112,9,17
4385,793900221,0,101568,6,2,14,245,2,24,4,13,156,1364,6,24642,11901,10,1522,5,14,1,177,52,21,10.0,36056^31706^30988^34868^14584,1036^1023^1694^1189^1647,162^111^346^197^349,24107,1218,162,202206031294,173^16^116^96^199,2,17
4386,635009141,0,100429,7,2,26,322,5,25,3,24,142,2231,4,12686,10488,8,1480,4,14,1,198,41,15,10.0,34515^29448^32895^10769^32842,1036^1216^1466^1717^1044,190^208^199^162^152,24107,1218,173,202206029558,65^98^98^201^78,8,17
4387,101745595,0,100598,2,4,36,183,2,34,7,16,149,2003,7,35310,22227,8,1031,4,63,1,359,46,23,0.0,11623^13391^22937^15355^12298,1345^1774^1293^1433^1220,190^114^344^162^301,24107,1218,173,202206031370,216^65^168^112^81,9,17
4388,877253888,0,100698,6,2,14,227,2,34,4,15,205,2123,7,14806,13811,8,1286,4,14,1,342,44,17,10.0,17580^20807^31686^32284^15203,1098^1404^1182^1879^1924,162,24107,1218,173,202206030602,98^98^29^39^121,5,17
4389,282257971,0,100133,7,2,13,178,5,15,3,25,225,1388,7,20404,10037,10,1991,3,34,1,295,12,23,0.0,26153^32000^31220^14851^11939,1636^1044^1692^1302^1482,293,24107,1218,173,202206029855,216^206^59^27^112,4,17
4390,424112484,0,101388,7,2,16,161,4,26,5,18,136,2037,7,35414,11463,10,1776,4,15,1,299,36,15,10.0,24075^24498^17926^30426^32776,2035^1690^1036^1502^1669,190^186^306^114^372,24107,1218,173,202206030770,168^112^112^3^205,8,11
4391,259930681,0,100414,5,2,14,250,5,29,6,35,257,1498,7,10599,23089,8,1314,4,37,1,183,22,29,0.0,11314^16979^27223^26153^14383,1636^1044^1692^1302^1482,332^317^162,24107,1218,173,202206030904,30^98^219^220^65,9,17
4392,955385595,0,101511,3,4,23,244,4,22,3,22,160,2253,4,16990,10157,7,1102,4,30,1,372,28,18,10.0,18441^27560^30988^13546^32218,1036^1963^1201^1423^1573,350^162^190^317^309,24107,1218,173,202206030056,112^30^168^45^112,5,17
4393,464759834,0,101083,5,2,15,315,4,12,3,17,309,2414,7,20308,11194,10,1996,5,20,1,112,24,23,10.0,34365^13246^11811^28700^29612,1195^1613^1149^1036^1795,152^305^162^367^190,24107,1218,173,202206030654,216^79^168^112^65,9,17
4394,528392187,0,100218,6,2,32,176,2,34,2,18,237,1924,7,17864,13076,7,1416,4,69,1,260,41,16,10.0,35176^18047^33264^29073^35465,1438^1068^1112^1690^1404,152^309^114^162^349,24107,1218,173,202206030625,25^112^51^171^20,6,17
4395,529702902,0,101307,8,2,29,332,5,32,3,23,320,2302,7,30085,13763,3,1573,4,58,1,354,35,14,10.0,11285^32300,1863^1036^1887^1007^1426,347^132^301^162^271,24107,1218,173,202206030595,98^65^220^98^7,5,17
4396,795305562,0,101233,3,4,21,437,2,21,2,18,153,2508,7,11257,11066,10,1636,4,68,1,118,41,14,10.0,14250^32675^29625,1898^1324^1516^1831^1637,190^312^186^179^150,24107,1218,372,202206029787,168^65^112^114^141,9,17
4397,258050060,0,100549,3,4,14,409,2,31,8,21,164,1252,7,32919,18325,8,1740,4,23,1,141,45,15,10.0,23266^25445^28290^11125,1982^1404^1173^1767^2051,168^321^367^349^250,24107,1218,173,202206030346,220^207^142,9,16
4398,437365366,0,101612,7,2,28,252,2,34,8,26,139,2390,7,11679,22204,8,1987,3,46,1,133,27,17,0.0,23365^25318^19958^31470^13947,1633^1036^1433^1235^1236,332^190^162,24107,1218,173,202206030541,173^16^116^96^199,9,17
4399,343255017,0,100888,6,2,15,184,2,27,7,18,122,2441,6,14434,17368,10,1060,3,18,1,231,43,16,0.0,33475^32702^29399^24984^36215,1195^1613^1149^1036^1795,257^162^114,24107,1218,173,202206030086,98^173^211^199^37,7,17
4400,306226163,0,100424,7,4,32,120,3,19,3,21,209,1694,7,27532,13837,8,1834,4,21,1,156,51,17,10.0,34365^16066^25770^26252^35922,1723^1830^1698^1963^1795,132^168^312,24107,1218,173,202206031179,65^98^98^201^78,7,17
4401,692372863,0,100668,3,2,28,286,4,22,4,31,207,1586,7,17659,11989,8,1190,4,13,1,301,28,15,10.0,30157^27645^23092^21670^33634,1837,198^321^114^312^106,24107,1218,173,202206030567,65^98^98^201^78,9,17
4402,848489133,0,100466,7,4,40,376,2,34,5,26,306,1060,3,30747,12734,2,1513,5,13,1,102,41,20,0.0,19771^15661^30907^16661^17440,1650^1549^1511^1172,312^162^208^168^321,24107,1218,181,202206030706,219^112^199^112^168,0,17
4403,564487135,0,100121,3,2,21,426,2,33,4,17,135,1684,7,33975,13001,10,1529,4,21,1,176,47,20,10.0,35196^28726^25733^30529,1767^1535^1188^1040^1036,190^325^257,24107,1218,173,202206030821,65^219^50^83^145,7,17
4404,512287988,0,100638,6,2,14,350,2,33,2,14,299,1414,7,34760,14402,8,1751,5,26,1,319,33,17,10.0,34515^29448^32895^10769^32842,1903^1892^1466^1014^1537,198^162,24107,1218,173,202206030330,171^98^44^112^178,7,17
4405,444667139,0,100492,8,2,41,271,5,31,2,17,340,2116,7,22989,14257,2,1483,5,13,1,272,30,16,0.0,15764,1709^1195^1916^1014^1836,168^344^301^184^225,24107,1218,173,202206031247,63^207^220^153^168,5,17
4406,406007990,0,100464,7,4,33,128,5,28,4,14,138,1648,7,25318,12584,8,1575,4,18,1,319,44,15,10.0,23266^25445^28290^11125,1524^1542^1126^1515^1304,198^321^114^312^106,24107,1218,173,202206030648,0^119^44^112^86,9,16
4407,509026494,0,101055,7,2,26,258,4,29,8,24,328,2203,7,11389,22262,5,1609,5,14,1,355,12,16,10.0,33750^27555^32213^36018^20554,1613^1161,176^257,24107,1218,173,202206031421,88^140^207^176^15,9,17
4408,177712383,0,100267,7,4,28,194,5,13,8,25,287,2536,7,20868,18392,7,1589,3,18,1,289,16,16,10.0,15603^32000^36316^36061,1694^1363^1223^1498,168^344^301^184^225,24107,1218,173,202206031333,219^112^199^112^168,4,17
4409,703250922,0,101497,4,2,23,302,4,18,3,14,342,1589,7,21214,22628,3,1627,3,42,1,129,24,21,0.0,34800,1610^1244^1036^1633^1800,190^336^312^321^162,24107,1218,173,202206030491,168^195^173^131,3,17
4410,622761612,0,101129,6,2,14,210,2,33,4,21,176,1945,7,24305,18935,10,1186,5,27,1,356,21,18,10.0,17690^22272^23241^14658^29853,1220^1173,168^312^309^344,24107,1218,173,202206030903,112^117^169^112^10,7,17
4411,25193630,0,101438,5,4,25,433,4,28,7,16,198,1044,7,29584,12564,5,1747,5,46,1,179,17,18,10.0,31764^20967^31372^20827,1363^1619^1433^1482^1982,190^336^312^321^162,24107,1218,173,202206030224,168^195^173^131,7,17
4412,655177695,0,101328,3,2,42,309,5,31,8,20,246,1791,7,12251,13347,8,1668,4,17,1,276,31,15,10.0,28290^32667^32879^31705^25770,1730^1356^1867^1537^1230,176^306^141,24107,1218,173,202206031424,100^10^110^59^179,3,17
4413,74228289,0,101431,3,2,13,132,2,23,8,35,146,2328,7,23823,18484,10,1090,5,23,1,112,37,22,10.0,24075^24498^17926^30426^32776,1112^1036^1005^2042^1513,312^114,24107,1218,173,202206030443,168^112,8,17
4414,352951488,0,100092,3,4,27,137,5,13,3,17,258,1753,7,21822,23045,5,1560,4,22,1,341,28,27,10.0,24553^12211^21323^33052^27898,1036^1779,190,24107,1218,173,202206030461,0,7,17
4415,90720678,0,100589,6,3,32,133,5,32,5,22,288,2374,7,20978,18225,8,1226,4,28,1,269,15,20,10.0,33475^32702^29399^24984^36215,1220^1633^1410^1173^1404,190^168^114^240^257,15684^26873^20049^24330^15472,1218,173,202206029912,173^65^171^136^163,9,17
4416,774448009,0,101164,8,4,22,230,3,34,2,21,127,2480,7,26157,16986,3,1403,4,46,1,183,37,16,0.0,22130^24608^11811^19352^29226,1466^1654^1460^1220^1037,168^152^162,24107,1218,173,202206030892,128^173^191,8,17
4417,19216924,0,101621,3,2,25,197,4,34,2,12,166,1486,7,18299,18332,8,1999,4,29,1,272,51,20,10.0,21493^24385^16962^24261^17281,1413^1370^1112^1223^1419,312^367^332^152^168,24107,1218,173,202206031153,78^143^98^98^98,5,17
4418,9239039,0,101004,3,2,28,112,4,12,6,34,185,1858,4,35316,20038,10,1066,4,69,1,322,46,14,10.0,16669^36202^19184^19030^26132,1524^1542^1126^1515^1304,190^367^152^168^309,24107,1218,162,202206030691,56^114^108^168^140,9,17
4419,288560784,0,100105,8,4,18,370,4,33,4,25,199,2345,7,13525,11033,8,1021,5,42,1,233,31,22,10.0,31706^11939^19171,1487^1511^1423^1518^1766,190^325^257,24107,1218,173,202206030909,65^219^50^83^145,9,15
4420,480767023,0,101280,5,2,14,136,2,24,6,36,194,2036,7,36159,17187,3,1721,4,29,1,351,36,17,0.0,32879^33386^24224^20967^11566,1898^1036^1690^1114^1423,152^325^162^176^250,24107,1218,173,202206031237,168^169^78^94^18,5,17
4421,179563517,0,100536,8,2,40,190,5,25,7,21,133,2474,7,29445,20730,10,1079,4,20,1,372,27,16,10.0,14748^35040^34315^26095,1991^1830^1145^1535,162,24107,1218,173,202206030259,128^143^112^44^199,0,17
4422,830387398,0,101392,3,4,24,264,2,13,4,22,252,2525,7,35300,10915,8,1941,4,50,1,261,44,14,10.0,27741^28511^34078^23554^34493,1082^1535^1795,240^367^314^336^162,24107,1218,173,202206030791,65^65^98^66^151,4,17
4423,500664928,0,101182,5,4,24,145,2,27,7,16,218,1155,4,35847,23275,10,1633,3,15,1,158,35,27,10.0,17690^22272^23241^14658^29853,1216^1795,190^240^181^197^312,24107,1218,173,202206030793,98^39^112^78^112,7,17
4424,342103571,0,101388,3,2,39,291,5,33,3,16,337,2473,6,18019,18620,10,1143,5,47,1,252,26,15,0.0,29156^24330^31740^18952^36314,1086^1004^1457^1369^1014,190^114^344^162^301,24107,1218,173,202206030132,171^98^98^199^183,9,17
4425,795112282,0,100021,7,2,13,144,2,17,8,34,214,2176,6,32423,11651,7,1049,3,31,1,285,47,18,10.0,19427^36257^17020^14787^20072,1036^1220^1112^1511^1126,305^327^344^317^301,24107,1218,173,202206031257,16^173^168^151^65,3,17
4426,391379798,0,100220,5,2,13,245,3,34,5,30,311,1835,7,16675,21392,8,1653,5,20,1,297,26,20,10.0,35118^24106^36137,1942,350^240^325,24107,1218,173,202206030427,30^98^219^220^65,0,17
4427,647956463,0,101133,7,4,30,419,3,34,4,22,208,2489,7,22598,16740,8,1120,3,63,1,114,21,15,10.0,16700^16760^15472^13929^35534,1197^1403^1611^1460^1518,212^322,24107,1218,173,202206030486,157^39^192^199^44,9,17
4428,235054851,0,101132,7,4,13,257,2,26,7,26,134,2332,7,21291,22252,10,1576,4,15,1,355,37,15,10.0,18800^10625^28770^16402^12040,1197^1403^1611^1460^1518,190^312^186^179^150,24107,1218,173,202206030179,65^65^98^66^151,9,17
4429,555104577,0,101547,2,2,18,109,5,12,8,15,291,2385,7,30891,18188,8,1936,4,14,1,371,44,17,10.0,24495^21172^17926^12566^11144,1858^1082^1036^1392^2001,190^336^312^321^162,24107,1218,173,202206031157,112^108^62^167^44,6,16
4430,802426118,0,100610,8,2,15,280,5,22,3,34,130,1347,7,24526,15799,8,1801,5,47,1,262,21,18,0.0,26022^35422^19030^16502,1036^1023^1535^1730^1236,196^280^174^190^162,24107,1218,173,202206030461,65^98^98^201^78,7,15
4431,690645078,0,101629,8,2,13,117,3,28,8,30,122,2314,7,32689,15797,8,1906,4,58,1,347,37,14,10.0,26573^15765^24055^19163^20869,1413^1370^1112^1223^1419,162^111^346^197^349,24107,1218,173,202206030515,74^0^98^112^22,5,17
4432,730874743,0,101388,8,2,21,315,2,20,4,18,111,1813,7,30030,21338,8,1089,4,14,1,347,40,21,10.0,10652^24133^27438^34739^26844,1041^1106^1032^1611^1392,168^312^309^344,24107,1218,173,202206030976,67^8^123^65^157,9,17
4433,346770168,0,100704,7,2,29,318,2,34,5,14,250,1266,6,28621,14684,8,1133,4,50,1,288,38,17,10.0,21811^15198^23199^13018^31686,1511^1831^1518^2041^1173,152^305^162^367^190,24107,1218,173,202206031274,195^44^199^112^51,0,17
4434,719598618,0,100246,8,2,39,166,3,34,4,31,311,2057,7,28168,19975,8,1843,4,26,1,185,37,16,10.0,19790^18886,1342^1106^2035,312^168^256^114^350,15684^26873^20049^24330^15472,1218,173,202206030852,199^169^119^147^86,9,15
4435,33752160,0,100009,7,2,22,199,4,28,3,19,190,2269,7,10379,14075,8,1095,4,38,1,259,33,19,10.0,10526^21881^15238^25270^24185,1036^2066^1498^1482^1518,114,33167,1218,173,202206030993,112^27^27^25^39,5,11
